smiles,ri,ri_2
c12c3c(ccc1cccc2)cccc3,1776.923076923077,104.07047264359962
c12c3c4ccc1cccc2ccc3ccc4,2109.5238095238096,131.89231656043947
C(CCCCCc1ccccc1)CCCCC,1776.923076923077,21.17744172056135
C(CCCCCC)CCCCCc1ccccc1,1883.3333333333333,20.491712951644942
C(CCCCCCc1ccccc1)CCCCCC,1986.9565217391305,20.235000261756976
C(CCCCCCC)CCCCCCc1ccccc1,2091.304347826087,20.39607489070629
C(CCCCCCCc1ccccc1)CCCCCCC,2195.2380952380954,19.49386521307951
C(CCCCCCCC)CCCCCCCc1ccccc1,2305.0,18.500427851259108
C(CCCCCCCCc1ccccc1)CCCCCCCC,2405.2631578947367,18.51139576184874
O=NN(CCC)CCC,1069.4444444444443,39.32402165296835
O=C1C=C(C)CC(C)(C)C1,1120.0,43.761963252665446
O=[N+]([O-])c1c(O)cccc1,1128.5714285714287,61.723222546843346
Cc1cc2c(cc1)cccc2,1294.1176470588234,60.26974397542627
O=[N+]([O-])c1c(N)cccc1,1403.3333333333333,106.95825163235236
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1430.0,102.20386550119855
O=[N+]([O-])c1c(C)c([N+](=O)[O-])ccc1,1450.0,96.55417289080155
O=[N+]([O-])c1c(C)ccc([N+](=O)[O-])c1,1524.1379310344828,88.33832538359617
N(=Nc1ccccc1)c1ccccc1,1622.2222222222222,74.86614524706437
[nH]1c2c(c3c1cccc3)cccc2,1837.5,125.00523762451196
CC1(C)C(C)C(C)(C)c2c1cc1C(C)COCc1c2,1841.6666666666667,49.029606977523336
O=C(C)c1c(C)cc2C(C)(C)C(C)CC(C)(C)c2c1,1850.0,44.34082520045204
O=[N+]([O-])c1c(C(C)(C)C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c1C,1841.6666666666667,61.996114607942744
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,2345.0,187.34288078164877
O=C(OCC(CCCC)CC)CCCCC(=O)OCC(CCCC)CC,2385.0,19.982314437592755
OC(C#CC(O)(CC(C)C)C)(CC(C)C)C,1410.0,17.088004698659855
S(C)c1sc2c(n1)cccc2,1600.0,101.4166132522088
S(=O)(=O)(NCCCC)c1ccccc1,1773.076923076923,97.6050299652449
O=C(OCC(CCCC)CC)C(C#N)=C(c1ccccc1)c1ccccc1,2644.4444444444443,77.59322820108115
O=C(OC)CCCCC,922.8571428571429,16.14197888684864
O=C(OC)CCCCCCC,1122.857142857143,16.869691049780325
O=C(OC)CCCCCCCCCCC,1524.1379310344828,14.707085625143185
O=C1C=2C(C)(C)C(C)C(C)(C)C=2CCC1,1506.896551724138,32.847421423365375
O=S1(=O)N(C(C)C)C(=O)c2c(N1C)cccc2,1870.8333333333333,109.95482698206091
O=[N+]([O-])c1c(OC)c(C(CC)C)cc([N+](=O)[O-])c1,1837.5,54.61562477366383
O=[N+]([O-])c1ccc(OC)cc1,1390.3225806451612,82.60920183896226
S=P(OCCSCC)(OCC)OCC,1607.4074074074074,55.056203033923616
S=P(SCCSCC)(OCC)OCC,1800.0,68.30570983881645
S(P(SCCC)(=O)OCC)CCC,1629.6296296296296,62.311272779515434
[SH0](=O)(C)c1ccc(OP(=S)(OCC)OCC)cc1,2245.0,120.91268365366086
S=P(OC)(OC)Oc1ccc([N+](=O)[O-])cc1,1883.3333333333333,93.65986315186866
P(=O)(O/C(=C/C(=O)OC)/C)(OC)OC,1426.6666666666667,67.48758495261141
S=P(SCC(=O)NC)(OC)OC,1715.3846153846155,126.12066007005458
O=CCCCCCCCC,1102.857142857143,19.416683620041297
O=C1Sc2c(N1)cccc2,1662.962962962963,137.56332599177082
Oc1ccc(C(C)(C)C)cc1,1288.235294117647,45.982069075941034
S(C)c1nc(NC(C)(C)C)nc(NC2CC2)n1,2065.217391304348,87.60446381980556
O=C(N(C)C)Nc1ccc(C(C)C)cc1,1900.0,88.45010562178943
S(C)C=1N(N)C(=O)C(C(C)(C)C)=NN=1,1870.8333333333333,111.80718521497798
O=C(Oc1c(C)c(C)nc(N(C)C)n1)N(C)C,1829.1666666666667,88.94213827740802
Oc1ccc(CCCCCCCCC)cc1,1866.6666666666667,41.9096050197484
Oc1c(C(C)C)cccc1,1197.142857142857,42.86886196179472
C(Cc1ccccc1)(C)C,1008.3333333333334,20.723257730759578
C(C)(C)c1cc(C)ccc1,1019.4444444444445,21.958163219370935
C(C)(C)c1ccc(C)cc1,1025.0,21.41789206810347
C(C)(C)c1c(C)cccc1,1033.3333333333333,25.00683614438025
C(Cc1ccc(C)cc1)C,1050.0,22.922933132348575
C(C)c1c(C)ccc(C)c1,1075.0,25.3541533130522
C(CCc1ccccc1)CC,1157.142857142857,23.419100516165624
C(C)(C)(C)c1ccc(CC)cc1,1180.0,22.69138835323394
C(C)c1cc(C)ccc1,962.8571428571429,22.625232702058344
C(=C)(C)[C@H]1CC=C(C)CC1,1027.7777777777778,14.896047456374665
C=C1[C@H]2C(C)(C)[C@H](C2)CC1,977.1428571428571,14.885021514512058
Cc1c(C)cccc1C,1019.4444444444445,30.293775267497697
Oc1ccc(C(C)(c2ccc(O)cc2)c2ccccc2)cc1,2735.294117647059,171.17969317133503
Oc1ccc(C(CC)(C)c2ccc(O)cc2)cc1,2265.0,123.04289562151547
Oc1ccc(Cc2ccc(O)cc2)cc1,2060.8695652173915,135.31275548172908
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,2605.5555555555557,150.94146878506066
